Date,Market,Open,Jodi,Close,Jodis,Pattis
06/10/2022,Time Bazar,990,88.0,369,,
07/10/2022,Time Bazar,330,63.0,490,,
08/10/2022,Time Bazar,899,62.0,237,,
10/10/2022,Time Bazar,120,38.0,189,,
11/10/2022,Time Bazar,156,29.0,469,,
12/10/2022,Time Bazar,580,33.0,689,,
13/10/2022,Time Bazar,230,57.0,269,,
14/10/2022,Time Bazar,268,66.0,556,,
15/10/2022,Time Bazar,380,11.0,137,,
17/10/2022,Time Bazar,899,63.0,580,,
18/10/2022,Time Bazar,269,73.0,346,,
19/10/2022,Time Bazar,257,48.0,288,,
20/10/2022,Time Bazar,667,98.0,440,,
21/10/2022,Time Bazar,148,39.0,180,,
22/10/2022,Time Bazar,370,2.0,679,,
31/10/2022,Time Bazar,268,64.0,239,,
01/11/2022,Time Bazar,799,52.0,589,,
02/11/2022,Time Bazar,467,74.0,455,,
03/11/2022,Time Bazar,118,5.0,799,,
04/11/2022,Time Bazar,239,48.0,125,,
05/11/2022,Time Bazar,235,0.0,190,,
07/11/2022,Time Bazar,569,8.0,170,,
08/11/2022,Time Bazar,178,67.0,133,,
09/11/2022,Time Bazar,148,31.0,678,,
10/11/2022,Time Bazar,128,15.0,339,,
11/11/2022,Time Bazar,170,84.0,699,,
12/11/2022,Time Bazar,177,52.0,589,,
14/11/2022,Time Bazar,126,95.0,339,,
15/11/2022,Time Bazar,226,7.0,377,,
16/11/2022,Time Bazar,560,13.0,120,,
17/11/2022,Time Bazar,260,82.0,147,,
18/11/2022,Time Bazar,236,18.0,350,,
19/11/2022,Time Bazar,389,2.0,129,,
21/11/2022,Time Bazar,360,97.0,557,,
22/11/2022,Time Bazar,579,11.0,470,,
23/11/2022,Time Bazar,269,74.0,149,,
24/11/2022,Time Bazar,380,11.0,470,,
25/11/2022,Time Bazar,159,56.0,330,,
26/11/2022,Time Bazar,279,85.0,447,,
28/11/2022,Time Bazar,156,27.0,557,,
29/11/2022,Time Bazar,230,55.0,690,,
30/11/2022,Time Bazar,124,79.0,379,,
01/12/2022,Time Bazar,227,16.0,150,,
02/12/2022,Time Bazar,790,62.0,246,,
03/12/2022,Time Bazar,790,65.0,258,,
05/12/2022,Time Bazar,148,32.0,570,,
06/12/2022,Time Bazar,179,78.0,116,,
07/12/2022,Time Bazar,122,53.0,599,,
08/12/2022,Time Bazar,480,29.0,900,,
09/12/2022,Time Bazar,124,75.0,258,,
10/12/2022,Time Bazar,290,15.0,889,,
12/12/2022,Time Bazar,136,9.0,559,,
13/12/2022,Time Bazar,489,11.0,678,,
14/12/2022,Time Bazar,135,93.0,580,,
15/12/2022,Time Bazar,680,48.0,350,,
16/12/2022,Time Bazar,380,19.0,126,,
17/12/2022,Time Bazar,448,66.0,556,,
19/12/2022,Time Bazar,670,37.0,124,,
20/12/2022,Time Bazar,144,96.0,457,,
21/12/2022,Time Bazar,189,80.0,235,,
22/12/2022,Time Bazar,458,78.0,170,,
23/12/2022,Time Bazar,170,85.0,159,,
24/12/2022,Time Bazar,178,62.0,138,,
26/12/2022,Time Bazar,468,81.0,245,,
27/12/2022,Time Bazar,790,60.0,569,,
28/12/2022,Time Bazar,900,95.0,889,,
29/12/2022,Time Bazar,578,1.0,335,,
30/12/2022,Time Bazar,199,95.0,690,,
31/12/2022,Time Bazar,158,44.0,789,,
02/01/2023,Time Bazar,120,30.0,578,,
03/01/2023,Time Bazar,166,33.0,355,,
04/01/2023,Time Bazar,390,25.0,447,,
05/01/2023,Time Bazar,177,56.0,367,,
06/01/2023,Time Bazar,146,16.0,457,,
07/01/2023,Time Bazar,120,31.0,290,,
09/01/2023,Time Bazar,450,98.0,350,,
10/01/2023,Time Bazar,568,90.0,136,,
11/01/2023,Time Bazar,258,53.0,139,,
12/01/2023,Time Bazar,457,66.0,358,,
13/01/2023,Time Bazar,235,8.0,288,,
14/01/2023,Time Bazar,390,29.0,568,,
16/01/2023,Time Bazar,478,91.0,155,,
17/01/2023,Time Bazar,589,25.0,267,,
18/01/2023,Time Bazar,156,28.0,279,,
19/01/2023,Time Bazar,790,60.0,127,,
20/01/2023,Time Bazar,456,55.0,249,,
21/01/2023,Time Bazar,130,43.0,148,,
23/01/2023,Time Bazar,699,41.0,399,,
24/01/2023,Time Bazar,388,91.0,236,,
25/01/2023,Time Bazar,256,33.0,120,,
27/01/2023,Time Bazar,144,96.0,259,,
28/01/2023,Time Bazar,123,66.0,240,,
30/01/2023,Time Bazar,258,58.0,378,,
31/01/2023,Time Bazar,468,89.0,126,,
01/02/2023,Time Bazar,189,83.0,157,,
02/02/2023,Time Bazar,569,7.0,250,,
03/02/2023,Time Bazar,236,13.0,238,,
04/02/2023,Time Bazar,699,48.0,116,,
06/02/2023,Time Bazar,568,98.0,279,,
07/02/2023,Time Bazar,134,82.0,237,,
08/02/2023,Time Bazar,126,94.0,789,,
09/02/2023,Time Bazar,455,45.0,267,,
10/02/2023,Time Bazar,356,44.0,590,,
11/02/2023,Time Bazar,140,56.0,600,,
13/02/2023,Time Bazar,278,73.0,148,,
14/02/2023,Time Bazar,559,91.0,137,,
15/02/2023,Time Bazar,169,68.0,189,,
16/02/2023,Time Bazar,389,1.0,470,,
17/02/2023,Time Bazar,160,71.0,146,,
18/02/2023,Time Bazar,378,87.0,133,,
20/02/2023,Time Bazar,347,46.0,448,,
21/02/2023,Time Bazar,380,11.0,560,,
22/02/2023,Time Bazar,377,72.0,480,,
23/02/2023,Time Bazar,147,27.0,133,,
24/02/2023,Time Bazar,336,26.0,556,,
25/02/2023,Time Bazar,130,42.0,480,,
27/02/2023,Time Bazar,117,98.0,369,,
28/02/2023,Time Bazar,668,6.0,790,,
01/03/2023,Time Bazar,246,24.0,158,,
02/03/2023,Time Bazar,170,83.0,580,,
03/03/2023,Time Bazar,267,57.0,115,,
04/03/2023,Time Bazar,468,87.0,890,,
06/03/2023,Time Bazar,369,84.0,239,,
07/03/2023,Time Bazar,780,50.0,370,,
09/03/2023,Time Bazar,789,46.0,259,,
10/03/2023,Time Bazar,780,53.0,256,,
11/03/2023,Time Bazar,126,97.0,160,,
13/03/2023,Time Bazar,336,20.0,370,,
14/03/2023,Time Bazar,134,80.0,136,,
15/03/2023,Time Bazar,668,9.0,289,,
16/03/2023,Time Bazar,448,65.0,122,,
17/03/2023,Time Bazar,590,48.0,279,,
18/03/2023,Time Bazar,669,10.0,118,,
20/03/2023,Time Bazar,479,4.0,158,,
21/03/2023,Time Bazar,678,14.0,248,,
22/03/2023,Time Bazar,344,19.0,667,,
23/03/2023,Time Bazar,390,20.0,118,,
24/03/2023,Time Bazar,259,67.0,269,,
25/03/2023,Time Bazar,456,58.0,125,,
27/03/2023,Time Bazar,589,22.0,129,,
28/03/2023,Time Bazar,677,5.0,780,,
29/03/2023,Time Bazar,378,88.0,279,,
30/03/2023,Time Bazar,148,32.0,246,,
31/03/2023,Time Bazar,280,9.0,577,,
01/04/2023,Time Bazar,488,0.0,370,,
03/04/2023,Time Bazar,230,58.0,224,,
04/04/2023,Time Bazar,458,72.0,200,,
05/04/2023,Time Bazar,377,73.0,346,,
06/04/2023,Time Bazar,460,9.0,180,,
07/04/2023,Time Bazar,580,37.0,449,,
08/04/2023,Time Bazar,457,64.0,789,,
10/04/2023,Time Bazar,890,77.0,340,,
11/04/2023,Time Bazar,589,26.0,268,,
12/04/2023,Time Bazar,120,36.0,240,,
13/04/2023,Time Bazar,120,33.0,788,,
14/04/2023,Time Bazar,137,15.0,780,,
15/04/2023,Time Bazar,580,37.0,160,,
17/04/2023,Time Bazar,223,72.0,679,,
18/04/2023,Time Bazar,346,34.0,266,,
19/04/2023,Time Bazar,248,45.0,230,,
20/04/2023,Time Bazar,557,73.0,256,,
21/04/2023,Time Bazar,226,2.0,660,,
22/04/2023,Time Bazar,569,3.0,689,,
24/04/2023,Time Bazar,790,60.0,136,,
25/04/2023,Time Bazar,260,88.0,125,,
26/04/2023,Time Bazar,770,47.0,566,,
27/04/2023,Time Bazar,799,55.0,113,,
28/04/2023,Time Bazar,146,14.0,770,,
29/04/2023,Time Bazar,340,72.0,336,,
01/05/2023,Time Bazar,250,73.0,148,,
02/05/2023,Time Bazar,110,26.0,790,,
03/05/2023,Time Bazar,248,40.0,578,,
04/05/2023,Time Bazar,145,4.0,789,,
05/05/2023,Time Bazar,110,25.0,249,,
06/05/2023,Time Bazar,280,6.0,367,,
08/05/2023,Time Bazar,449,78.0,990,,
09/05/2023,Time Bazar,550,2.0,237,,
10/05/2023,Time Bazar,679,26.0,600,,
11/05/2023,Time Bazar,449,73.0,166,,
12/05/2023,Time Bazar,880,61.0,290,,
13/05/2023,Time Bazar,369,84.0,680,,
15/05/2023,Time Bazar,780,55.0,230,,
16/05/2023,Time Bazar,349,64.0,356,,
17/05/2023,Time Bazar,100,13.0,689,,
18/05/2023,Time Bazar,336,23.0,229,,
19/05/2023,Time Bazar,123,67.0,160,,
20/05/2023,Time Bazar,479,5.0,140,,
22/05/2023,Time Bazar,189,83.0,689,,
23/05/2023,Time Bazar,359,77.0,269,,
24/05/2023,Time Bazar,130,44.0,167,,
25/05/2023,Time Bazar,167,46.0,259,,
26/05/2023,Time Bazar,258,59.0,180,,
27/05/2023,Time Bazar,358,69.0,289,,
29/05/2023,Time Bazar,167,41.0,137,,
30/05/2023,Time Bazar,440,87.0,160,,
31/05/2023,Time Bazar,467,79.0,180,,
01/06/2023,Time Bazar,368,77.0,250,,
02/06/2023,Time Bazar,560,11.0,669,,
03/06/2023,Time Bazar,378,84.0,266,,
05/06/2023,Time Bazar,567,83.0,490,,
06/06/2023,Time Bazar,247,30.0,550,,
07/06/2023,Time Bazar,267,50.0,389,,
08/06/2023,Time Bazar,889,52.0,589,,
09/06/2023,Time Bazar,460,9.0,199,,
10/06/2023,Time Bazar,899,62.0,679,,
12/06/2023,Time Bazar,456,56.0,349,,
13/06/2023,Time Bazar,200,28.0,459,,
14/06/2023,Time Bazar,169,61.0,236,,
15/06/2023,Time Bazar,244,4.0,220,,
16/06/2023,Time Bazar,336,29.0,450,,
17/06/2023,Time Bazar,467,75.0,357,,
19/06/2023,Time Bazar,334,6.0,600,,
20/06/2023,Time Bazar,225,97.0,124,,
21/06/2023,Time Bazar,147,23.0,139,,
22/06/2023,Time Bazar,399,13.0,139,,
23/06/2023,Time Bazar,577,93.0,238,,
24/06/2023,Time Bazar,690,50.0,280,,
26/06/2023,Time Bazar,236,10.0,190,,
27/06/2023,Time Bazar,150,63.0,355,,
28/06/2023,Time Bazar,259,68.0,350,,
29/06/2023,Time Bazar,145,4.0,167,,
30/06/2023,Time Bazar,690,54.0,130,,
01/07/2023,Time Bazar,267,57.0,340,,
03/07/2023,Time Bazar,267,55.0,780,,
04/07/2023,Time Bazar,130,47.0,269,,
05/07/2023,Time Bazar,127,8.0,189,,
06/07/2023,Time Bazar,578,9.0,360,,
07/07/2023,Time Bazar,567,86.0,259,,
08/07/2023,Time Bazar,245,14.0,446,,
10/07/2023,Time Bazar,138,21.0,236,,
11/07/2023,Time Bazar,147,20.0,389,,
12/07/2023,Time Bazar,269,78.0,459,,
13/07/2023,Time Bazar,237,24.0,770,,
14/07/2023,Time Bazar,390,24.0,590,,
15/07/2023,Time Bazar,479,3.0,157,,
17/07/2023,Time Bazar,270,96.0,358,,
18/07/2023,Time Bazar,344,19.0,234,,
19/07/2023,Time Bazar,890,77.0,566,,
20/07/2023,Time Bazar,357,53.0,238,,
21/07/2023,Time Bazar,680,42.0,345,,
22/07/2023,Time Bazar,558,88.0,233,,
24/07/2023,Time Bazar,234,90.0,226,,
25/07/2023,Time Bazar,339,52.0,778,,
26/07/2023,Time Bazar,470,11.0,137,,
27/07/2023,Time Bazar,139,37.0,700,,
28/07/2023,Time Bazar,156,20.0,677,,
29/07/2023,Time Bazar,440,81.0,245,,
31/07/2023,Time Bazar,660,24.0,149,,
01/08/2023,Time Bazar,400,42.0,129,,
02/08/2023,Time Bazar,690,59.0,360,,
03/08/2023,Time Bazar,789,40.0,677,,
04/08/2023,Time Bazar,778,28.0,800,,
05/08/2023,Time Bazar,279,84.0,158,,
07/08/2023,Time Bazar,589,25.0,690,,
08/08/2023,Time Bazar,250,77.0,467,,
09/08/2023,Time Bazar,399,10.0,235,,
10/08/2023,Time Bazar,380,10.0,460,,
11/08/2023,Time Bazar,279,87.0,467,,
12/08/2023,Time Bazar,580,32.0,147,,
14/08/2023,Time Bazar,134,86.0,178,,
16/08/2023,Time Bazar,138,28.0,990,,
17/08/2023,Time Bazar,590,48.0,125,,
18/08/2023,Time Bazar,156,25.0,249,,
19/08/2023,Time Bazar,116,84.0,680,,
22/08/2023,Time Bazar,248,44.0,789,,
23/08/2023,Time Bazar,133,79.0,469,,
24/08/2023,Time Bazar,229,35.0,456,,
25/08/2023,Time Bazar,113,59.0,360,,
26/08/2023,Time Bazar,470,11.0,146,,
28/08/2023,Time Bazar,689,35.0,799,,
29/08/2023,Time Bazar,378,82.0,246,,
30/08/2023,Time Bazar,134,87.0,160,,
31/08/2023,Time Bazar,690,54.0,130,,
01/09/2023,Time Bazar,139,31.0,489,,
02/09/2023,Time Bazar,139,31.0,236,,
04/09/2023,Time Bazar,250,76.0,178,,
05/09/2023,Time Bazar,590,40.0,460,,
06/09/2023,Time Bazar,489,13.0,256,,
07/09/2023,Time Bazar,150,62.0,237,,
08/09/2023,Time Bazar,247,32.0,480,,
09/09/2023,Time Bazar,180,97.0,377,,
11/09/2023,Time Bazar,357,59.0,234,,
12/09/2023,Time Bazar,158,43.0,247,,
13/09/2023,Time Bazar,146,11.0,128,,
14/09/2023,Time Bazar,279,84.0,167,,
15/09/2023,Time Bazar,136,5.0,348,,
16/09/2023,Time Bazar,458,78.0,369,,
18/09/2023,Time Bazar,690,57.0,278,,
19/09/2023,Time Bazar,114,64.0,680,,
20/09/2023,Time Bazar,137,16.0,600,,
21/09/2023,Time Bazar,350,80.0,127,,
22/09/2023,Time Bazar,116,81.0,128,,
23/09/2023,Time Bazar,125,84.0,680,,
25/09/2023,Time Bazar,158,46.0,178,,
26/09/2023,Time Bazar,489,16.0,790,,
27/09/2023,Time Bazar,370,8.0,279,,
28/09/2023,Time Bazar,119,11.0,335,,
29/09/2023,Time Bazar,279,85.0,258,,
30/09/2023,Time Bazar,150,60.0,460,,
02/10/2023,Time Bazar,170,80.0,299,,
03/10/2023,Time Bazar,260,85.0,140,,
04/10/2023,Time Bazar,799,53.0,346,,
05/10/2023,Time Bazar,459,84.0,347,,
06/10/2023,Time Bazar,130,40.0,235,,
07/10/2023,Time Bazar,180,94.0,167,,
09/10/2023,Time Bazar,489,16.0,457,,
10/10/2023,Time Bazar,469,92.0,390,,
11/10/2023,Time Bazar,680,45.0,447,,
12/10/2023,Time Bazar,118,3.0,355,,
13/10/2023,Time Bazar,244,6.0,899,,
14/10/2023,Time Bazar,224,87.0,377,,
16/10/2023,Time Bazar,677,3.0,355,,
17/10/2023,Time Bazar,136,2.0,336,,
18/10/2023,Time Bazar,137,18.0,134,,
19/10/2023,Time Bazar,227,13.0,599,,
20/10/2023,Time Bazar,467,79.0,117,,
21/10/2023,Time Bazar,235,0.0,569,,
23/10/2023,Time Bazar,889,56.0,268,,
24/10/2023,Time Bazar,390,27.0,467,,
25/10/2023,Time Bazar,668,1.0,560,,
26/10/2023,Time Bazar,157,36.0,259,,
27/10/2023,Time Bazar,467,77.0,340,,
28/10/2023,Time Bazar,478,98.0,170,,
30/10/2023,Time Bazar,167,44.0,789,,
31/10/2023,Time Bazar,389,1.0,236,,
01/11/2023,Time Bazar,235,2.0,345,,
02/11/2023,Time Bazar,458,78.0,990,,
03/11/2023,Time Bazar,700,71.0,470,,
04/11/2023,Time Bazar,349,67.0,278,,
06/11/2023,Time Bazar,680,47.0,179,,
07/11/2023,Time Bazar,580,38.0,378,,
08/11/2023,Time Bazar,228,26.0,349,,
09/11/2023,Time Bazar,190,0.0,127,,
20/11/2023,Time Bazar,269,78.0,125,,
21/11/2023,Time Bazar,499,27.0,115,,
22/11/2023,Time Bazar,340,71.0,245,,
23/11/2023,Time Bazar,500,50.0,280,,
24/11/2023,Time Bazar,447,59.0,667,,
25/11/2023,Time Bazar,248,43.0,229,,
27/11/2023,Time Bazar,778,21.0,470,,
28/11/2023,Time Bazar,356,44.0,220,,
29/11/2023,Time Bazar,690,59.0,234,,
30/11/2023,Time Bazar,127,3.0,157,,
01/12/2023,Time Bazar,280,3.0,157,,
02/12/2023,Time Bazar,139,34.0,220,,
04/12/2023,Time Bazar,448,68.0,477,,
05/12/2023,Time Bazar,337,35.0,690,,
06/12/2023,Time Bazar,290,11.0,489,,
07/12/2023,Time Bazar,126,99.0,144,,
08/12/2023,Time Bazar,259,67.0,377,,
09/12/2023,Time Bazar,114,69.0,126,,
11/12/2023,Time Bazar,120,33.0,346,,
12/12/2023,Time Bazar,378,81.0,245,,
13/12/2023,Time Bazar,115,72.0,390,,
14/12/2023,Time Bazar,460,2.0,129,,
15/12/2023,Time Bazar,199,99.0,289,,
16/12/2023,Time Bazar,348,54.0,789,,
18/12/2023,Time Bazar,780,50.0,569,,
19/12/2023,Time Bazar,145,9.0,234,,
20/12/2023,Time Bazar,280,5.0,339,,
21/12/2023,Time Bazar,248,41.0,245,,
22/12/2023,Time Bazar,800,84.0,257,,
23/12/2023,Time Bazar,119,18.0,350,,
25/12/2023,Time Bazar,670,37.0,890,,
26/12/2023,Time Bazar,234,92.0,156,,
27/12/2023,Time Bazar,167,46.0,169,,
28/12/2023,Time Bazar,156,22.0,390,,
29/12/2023,Time Bazar,349,65.0,348,,
30/12/2023,Time Bazar,156,27.0,359,,
01/01/2024,Time Bazar,146,13.0,166,,
02/01/2024,Time Bazar,580,36.0,240,,
03/01/2024,Time Bazar,670,35.0,348,,
04/01/2024,Time Bazar,249,59.0,225,,
05/01/2024,Time Bazar,128,17.0,269,,
06/01/2024,Time Bazar,578,4.0,257,,
08/01/2024,Time Bazar,689,35.0,348,,
09/01/2024,Time Bazar,280,6.0,240,,
10/01/2024,Time Bazar,446,47.0,340,,
11/01/2024,Time Bazar,556,61.0,146,,
12/01/2024,Time Bazar,156,23.0,670,,
13/01/2024,Time Bazar,158,40.0,280,,
15/01/2024,Time Bazar,369,83.0,670,,
16/01/2024,Time Bazar,179,76.0,448,,
17/01/2024,Time Bazar,370,0.0,578,,
18/01/2024,Time Bazar,140,56.0,457,,
19/01/2024,Time Bazar,290,11.0,560,,
20/01/2024,Time Bazar,356,44.0,257,,
22/01/2024,Time Bazar,119,17.0,449,,
23/01/2024,Time Bazar,558,85.0,177,,
24/01/2024,Time Bazar,389,8.0,350,,
25/01/2024,Time Bazar,569,3.0,229,,
27/01/2024,Time Bazar,166,33.0,148,,
29/01/2024,Time Bazar,470,14.0,446,,
30/01/2024,Time Bazar,166,32.0,679,,
31/01/2024,Time Bazar,167,44.0,347,,
01/02/2024,Time Bazar,134,86.0,169,,
02/02/2024,Time Bazar,238,37.0,467,,
03/02/2024,Time Bazar,560,13.0,670,,
05/02/2024,Time Bazar,126,97.0,188,,
06/02/2024,Time Bazar,700,73.0,157,,
07/02/2024,Time Bazar,227,16.0,330,,
08/02/2024,Time Bazar,223,79.0,180,,
09/02/2024,Time Bazar,389,5.0,168,,
10/02/2024,Time Bazar,578,8.0,134,,
12/02/2024,Time Bazar,190,7.0,458,,
13/02/2024,Time Bazar,113,54.0,356,,
14/02/2024,Time Bazar,790,68.0,224,,
15/02/2024,Time Bazar,457,67.0,359,,
16/02/2024,Time Bazar,149,42.0,570,,
17/02/2024,Time Bazar,347,46.0,240,,
19/02/2024,Time Bazar,350,80.0,299,,
20/02/2024,Time Bazar,557,71.0,344,,
21/02/2024,Time Bazar,689,34.0,149,,
22/02/2024,Time Bazar,270,94.0,888,,
23/02/2024,Time Bazar,119,16.0,259,,
24/02/2024,Time Bazar,169,65.0,889,,
26/02/2024,Time Bazar,349,65.0,159,,
27/02/2024,Time Bazar,380,10.0,668,,
28/02/2024,Time Bazar,347,43.0,148,,
29/02/2024,Time Bazar,138,24.0,356,,
01/03/2024,Time Bazar,170,84.0,149,,
02/03/2024,Time Bazar,145,3.0,689,,
04/03/2024,Time Bazar,379,94.0,167,,
05/03/2024,Time Bazar,267,59.0,144,,
06/03/2024,Time Bazar,179,72.0,200,,
07/03/2024,Time Bazar,458,71.0,146,,
08/03/2024,Time Bazar,369,80.0,370,,
09/03/2024,Time Bazar,779,30.0,569,,
11/03/2024,Time Bazar,469,96.0,178,,
12/03/2024,Time Bazar,249,50.0,280,,
13/03/2024,Time Bazar,170,89.0,478,,
14/03/2024,Time Bazar,250,79.0,234,,
15/03/2024,Time Bazar,449,71.0,344,,
16/03/2024,Time Bazar,124,74.0,130,,
18/03/2024,Time Bazar,189,80.0,145,,
19/03/2024,Time Bazar,358,61.0,146,,
20/03/2024,Time Bazar,149,40.0,118,,
21/03/2024,Time Bazar,236,12.0,246,,
22/03/2024,Time Bazar,569,7.0,124,,
23/03/2024,Time Bazar,258,59.0,559,,
26/03/2024,Time Bazar,467,71.0,290,,
27/03/2024,Time Bazar,160,74.0,257,,
28/03/2024,Time Bazar,148,37.0,250,,
29/03/2024,Time Bazar,148,33.0,148,,
30/03/2024,Time Bazar,130,49.0,360,,
01/04/2024,Time Bazar,480,24.0,239,,
02/04/2024,Time Bazar,238,34.0,149,,
03/04/2024,Time Bazar,140,53.0,670,,
04/04/2024,Time Bazar,155,12.0,499,,
05/04/2024,Time Bazar,138,29.0,577,,
06/04/2024,Time Bazar,399,17.0,250,,
08/04/2024,Time Bazar,155,15.0,159,,
09/04/2024,Time Bazar,247,38.0,279,,
10/04/2024,Time Bazar,137,19.0,559,,
11/04/2024,Time Bazar,390,27.0,467,,
12/04/2024,Time Bazar,270,95.0,230,,
13/04/2024,Time Bazar,359,70.0,127,,
15/04/2024,Time Bazar,347,40.0,127,,
16/04/2024,Time Bazar,458,77.0,124,,
17/04/2024,Time Bazar,234,96.0,169,,
18/04/2024,Time Bazar,110,24.0,158,,
19/04/2024,Time Bazar,278,77.0,179,,
20/04/2024,Time Bazar,456,55.0,357,,
22/04/2024,Time Bazar,250,70.0,280,,
23/04/2024,Time Bazar,779,30.0,334,,
24/04/2024,Time Bazar,246,28.0,279,,
25/04/2024,Time Bazar,489,12.0,200,,
26/04/2024,Time Bazar,399,13.0,337,,
27/04/2024,Time Bazar,448,69.0,126,,
29/04/2024,Time Bazar,157,30.0,677,,
30/04/2024,Time Bazar,189,85.0,140,,
01/05/2024,Time Bazar,125,89.0,568,,
02/05/2024,Time Bazar,245,12.0,480,,
03/05/2024,Time Bazar,268,64.0,347,,
04/05/2024,Time Bazar,169,63.0,670,,
06/05/2024,Time Bazar,689,30.0,244,,
07/05/2024,Time Bazar,135,91.0,290,,
08/05/2024,Time Bazar,255,25.0,357,,
09/05/2024,Time Bazar,380,14.0,356,,
10/05/2024,Time Bazar,133,72.0,200,,
11/05/2024,Time Bazar,389,4.0,347,,
13/05/2024,Time Bazar,469,95.0,339,,
14/05/2024,Time Bazar,790,64.0,590,,
15/05/2024,Time Bazar,279,87.0,133,,
16/05/2024,Time Bazar,137,17.0,890,,
17/05/2024,Time Bazar,359,77.0,124,,
18/05/2024,Time Bazar,489,17.0,467,,
20/05/2024,Time Bazar,360,99.0,289,,
21/05/2024,Time Bazar,500,59.0,135,,
22/05/2024,Time Bazar,150,68.0,369,,
23/05/2024,Time Bazar,558,84.0,347,,
24/05/2024,Time Bazar,445,31.0,146,,
25/05/2024,Time Bazar,380,14.0,699,,
27/05/2024,Time Bazar,599,30.0,677,,
28/05/2024,Time Bazar,670,35.0,456,,
29/05/2024,Time Bazar,118,2.0,147,,
30/05/2024,Time Bazar,499,22.0,255,,
31/05/2024,Time Bazar,169,60.0,460,,
01/06/2024,Time Bazar,179,73.0,139,,
03/06/2024,Time Bazar,146,18.0,189,,
04/06/2024,Time Bazar,370,0.0,299,,
05/06/2024,Time Bazar,389,7.0,250,,
06/06/2024,Time Bazar,367,61.0,579,,
07/06/2024,Time Bazar,359,77.0,269,,
08/06/2024,Time Bazar,449,76.0,330,,
10/06/2024,Time Bazar,146,14.0,356,,
11/06/2024,Time Bazar,990,89.0,180,,
12/06/2024,Time Bazar,278,77.0,377,,
13/06/2024,Time Bazar,255,20.0,578,,
14/06/2024,Time Bazar,147,26.0,880,,
15/06/2024,Time Bazar,135,91.0,146,,
17/06/2024,Time Bazar,124,71.0,236,,
18/06/2024,Time Bazar,589,22.0,110,,
19/06/2024,Time Bazar,458,73.0,346,,
20/06/2024,Time Bazar,270,90.0,460,,
21/06/2024,Time Bazar,148,38.0,125,,
22/06/2024,Time Bazar,340,73.0,148,,
24/06/2024,Time Bazar,169,69.0,450,,
25/06/2024,Time Bazar,470,10.0,244,,
26/06/2024,Time Bazar,250,78.0,369,,
27/06/2024,Time Bazar,356,45.0,140,,
28/06/2024,Time Bazar,257,49.0,126,,
29/06/2024,Time Bazar,247,31.0,777,,
01/07/2024,Time Bazar,278,71.0,489,,
02/07/2024,Time Bazar,238,31.0,335,,
03/07/2024,Time Bazar,466,63.0,247,,
04/07/2024,Time Bazar,359,78.0,350,,
05/07/2024,Time Bazar,590,49.0,117,,
06/07/2024,Time Bazar,567,82.0,138,,
08/07/2024,Time Bazar,289,91.0,380,,
09/07/2024,Time Bazar,129,24.0,248,,
10/07/2024,Time Bazar,157,30.0,190,,
11/07/2024,Time Bazar,456,53.0,788,,
12/07/2024,Time Bazar,157,36.0,178,,
13/07/2024,Time Bazar,245,12.0,660,,
15/07/2024,Time Bazar,679,20.0,190,,
16/07/2024,Time Bazar,388,92.0,228,,
17/07/2024,Time Bazar,556,62.0,237,,
18/07/2024,Time Bazar,199,95.0,456,,
19/07/2024,Time Bazar,159,52.0,237,,
20/07/2024,Time Bazar,249,56.0,457,,
22/07/2024,Time Bazar,460,6.0,349,,
23/07/2024,Time Bazar,400,43.0,788,,
24/07/2024,Time Bazar,280,5.0,348,,
25/07/2024,Time Bazar,333,92.0,589,,
26/07/2024,Time Bazar,788,34.0,455,,
27/07/2024,Time Bazar,477,84.0,400,,
29/07/2024,Time Bazar,366,50.0,334,,
30/07/2024,Time Bazar,249,52.0,138,,
31/07/2024,Time Bazar,580,32.0,589,,
01/08/2024,Time Bazar,226,0.0,280,,
02/08/2024,Time Bazar,680,45.0,267,,
03/08/2024,Time Bazar,236,16.0,358,,
05/08/2024,Time Bazar,778,25.0,177,,
06/08/2024,Time Bazar,270,93.0,166,,
07/08/2024,Time Bazar,689,39.0,126,,
08/08/2024,Time Bazar,299,3.0,337,,
09/08/2024,Time Bazar,145,2.0,679,,
10/08/2024,Time Bazar,190,9.0,379,,
12/08/2024,Time Bazar,350,86.0,150,,
13/08/2024,Time Bazar,346,33.0,256,,
14/08/2024,Time Bazar,358,67.0,188,,
16/08/2024,Time Bazar,599,34.0,220,,
17/08/2024,Time Bazar,350,82.0,480,,
19/08/2024,Time Bazar,189,83.0,337,,
20/08/2024,Time Bazar,267,56.0,790,,
21/08/2024,Time Bazar,113,51.0,470,,
22/08/2024,Time Bazar,260,81.0,335,,
23/08/2024,Time Bazar,567,82.0,499,,
24/08/2024,Time Bazar,160,79.0,360,,
26/08/2024,Time Bazar,159,55.0,690,,
27/08/2024,Time Bazar,345,21.0,137,,
28/08/2024,Time Bazar,145,8.0,558,,
29/08/2024,Time Bazar,229,35.0,799,,
30/08/2024,Time Bazar,457,69.0,568,,
31/08/2024,Time Bazar,247,31.0,128,,
02/09/2024,Time Bazar,345,27.0,340,,
03/09/2024,Time Bazar,168,51.0,236,,
04/09/2024,Time Bazar,459,86.0,268,,
05/09/2024,Time Bazar,137,11.0,489,,
06/09/2024,Time Bazar,145,2.0,390,,
09/09/2024,Time Bazar,235,5.0,357,,
