Market,Date,Open,Jodi,Close,Patti,Posted,day_of_week,is_weekend,open_sum,close_sum,mirror_open,mirror_close,reverse_jodi,is_holiday,prev_jodi_distance
Milan Day,01/12/2022,159,55,267,,,Thursday,False,15.0,15.0,840,732,55,False,26.0
Milan Night,01/12/2022,466,63,445,,,Thursday,False,16.0,13.0,533,554,36,False,7.0
Rajdhani Day,01/12/2022,447,55,230,,,Thursday,False,15.0,5.0,552,769,55,False,28.0
Rajdhani Night,01/12/2022,129,26,448,,,Thursday,False,12.0,16.0,870,551,62,False,31.0
Time Bazar,01/12/2022,227,16,150,,,Thursday,False,11.0,6.0,772,849,61,False,15.0
Kalyan,01/12/2023,580,33,139,,,Friday,False,13.0,13.0,419,860,33,False,5.0
Main Bazar,01/12/2023,180,97,188,,,Friday,False,9.0,17.0,819,811,79,False,56.0
Milan Day,01/12/2023,780,51,399,,,Friday,False,15.0,21.0,219,600,15,False,4.0
Milan Night,01/12/2023,334,8,800,,,Friday,False,10.0,8.0,665,199,80,False,55.0
Rajdhani Day,01/12/2023,478,97,467,,,Friday,False,19.0,17.0,521,532,79,False,42.0
Rajdhani Night,01/12/2023,366,55,168,,,Friday,False,15.0,15.0,633,831,55,False,29.0
Time Bazar,01/12/2023,280,3,157,,,Friday,False,10.0,13.0,719,842,30,False,13.0
Rajdhani Day,02/01/2019,458,71,128,,,Wednesday,False,17.0,11.0,541,871,17,False,26.0
Rajdhani Day,02/01/2020,130,46,150,,,Thursday,False,4.0,6.0,869,849,64,False,25.0
Kalyan,02/01/2021,680,46,169,,,Saturday,True,14.0,16.0,319,830,64,False,13.0
Rajdhani Day,02/01/2021,226,6,169,,,Saturday,True,10.0,16.0,773,830,60,False,40.0
Time Bazar,02/01/2022,239,44,257,,,Sunday,True,14.0,14.0,760,742,44,False,41.0
Kalyan,02/01/2023,260,87,359,,,Monday,False,8.0,17.0,739,640,78,False,41.0
Main Bazar,02/01/2023,144,93,238,,,Monday,False,9.0,13.0,855,761,39,False,4.0
Milan Day,02/01/2023,260,86,330,,,Monday,False,8.0,6.0,739,669,68,False,35.0
Milan Night,02/01/2023,345,26,268,,,Monday,False,12.0,16.0,654,731,62,False,18.0
Rajdhani Day,02/01/2023,469,98,170,,,Monday,False,19.0,8.0,530,829,89,False,92.0
Rajdhani Night,02/01/2023,334,2,336,,,Monday,False,10.0,12.0,665,663,20,False,53.0
Time Bazar,02/01/2023,120,30,578,,,Monday,False,3.0,20.0,879,421,3,False,14.0
Kalyan,02/01/2024,169,60,280,,,Tuesday,False,16.0,10.0,830,719,6,False,27.0
Main Bazar,02/01/2024,279,85,159,,,Tuesday,False,18.0,15.0,720,840,58,False,8.0
Milan Day,02/01/2024,458,72,138,,,Tuesday,False,17.0,12.0,541,861,27,False,14.0
Milan Night,02/01/2024,279,88,288,,,Tuesday,False,18.0,18.0,720,711,88,False,62.0
Rajdhani Day,02/01/2024,135,99,126,,,Tuesday,False,9.0,9.0,864,873,99,False,1.0
Rajdhani Night,02/01/2024,990,86,169,,,Tuesday,False,18.0,16.0,9,830,68,False,84.0
Time Bazar,02/01/2024,580,36,240,,,Tuesday,False,13.0,6.0,419,759,63,False,6.0
Kalyan,02/01/2025,447,58,125,,,Thursday,False,15.0,8.0,552,874,85,False,2.0
Main Bazar,02/01/2025,689,36,556,,,Thursday,False,23.0,16.0,310,443,63,False,49.0
Milan Day,02/01/2025,366,59,180,,,Thursday,False,15.0,9.0,633,819,95,False,13.0
Milan Night,02/01/2025,678,19,180,,,Thursday,False,21.0,9.0,321,819,91,False,69.0
Rajdhani Day,02/01/2025,490,39,559,,,Thursday,False,13.0,19.0,509,440,93,False,60.0
Rajdhani Night,02/01/2025,489,13,247,,,Thursday,False,21.0,13.0,510,752,31,False,73.0
Time Bazar,02/01/2025,240,69,450,,,Thursday,False,6.0,9.0,759,549,96,False,33.0
Rajdhani Day,02/02/2018,148,39,379,,,Friday,False,13.0,19.0,851,620,93,False,0.0
Rajdhani Day,02/02/2019,688,23,238,,,Saturday,True,22.0,13.0,311,761,32,False,16.0
Kalyan,02/02/2021,479,0,280,,,Tuesday,False,20.0,10.0,520,719,0,False,58.0
Rajdhani Day,02/02/2021,160,76,259,,,Tuesday,False,7.0,16.0,839,740,67,False,53.0
Rajdhani Night,02/02/2021,690,56,114,,,Tuesday,False,15.0,6.0,309,885,65,False,43.0
Time Bazar,02/02/2021,469,95,799,,,Tuesday,False,19.0,25.0,530,200,59,False,26.0
Kalyan,02/02/2022,159,55,177,,,Wednesday,False,15.0,15.0,840,822,55,False,55.0
Main Bazar,02/02/2022,355,30,569,,,Wednesday,False,13.0,20.0,644,430,3,False,6.0
Milan Night,02/02/2022,257,46,880,,,Wednesday,False,14.0,16.0,742,119,64,False,27.0
Rajdhani Day,02/02/2022,159,58,134,,,Wednesday,False,15.0,8.0,840,865,85,False,18.0
Rajdhani Night,02/02/2022,158,48,189,,,Wednesday,False,14.0,18.0,841,810,84,False,8.0
Time Bazar,02/02/2022,279,84,239,,,Wednesday,False,18.0,14.0,720,760,48,False,11.0
Kalyan,02/02/2023,580,30,569,,,Thursday,False,13.0,20.0,419,430,3,False,25.0
Main Bazar,02/02/2023,189,85,140,,,Thursday,False,18.0,5.0,810,859,58,False,55.0
Milan Day,02/02/2023,789,44,257,,,Thursday,False,24.0,14.0,210,742,44,False,15.0
Milan Night,02/02/2023,224,82,778,,,Thursday,False,8.0,22.0,775,221,28,False,36.0
Rajdhani Day,02/02/2023,240,69,469,,,Thursday,False,6.0,19.0,759,530,96,False,11.0
Rajdhani Night,02/02/2023,340,78,170,,,Thursday,False,7.0,8.0,659,829,87,False,30.0
Time Bazar,02/02/2023,569,7,250,,,Thursday,False,20.0,7.0,430,749,70,False,77.0
Kalyan,02/02/2024,334,4,149,,,Friday,False,10.0,14.0,665,850,40,False,26.0
Main Bazar,02/02/2024,160,72,129,,,Friday,False,7.0,12.0,839,870,27,False,13.0
Milan Day,02/02/2024,469,91,245,,,Friday,False,19.0,11.0,530,754,19,False,47.0
Milan Night,02/02/2024,550,5,357,,,Friday,False,10.0,15.0,449,642,50,False,77.0
Rajdhani Day,02/02/2024,677,2,480,,,Friday,False,20.0,12.0,322,519,20,False,67.0
Rajdhani Night,02/02/2024,259,60,299,,,Friday,False,16.0,20.0,740,700,6,False,18.0
Time Bazar,02/02/2024,238,37,467,,,Friday,False,13.0,17.0,761,532,73,False,30.0
Rajdhani Day,02/03/2019,667,99,144,,,Saturday,True,19.0,9.0,332,855,99,False,97.0
Rajdhani Day,02/03/2020,667,91,245,,,Monday,False,19.0,11.0,332,754,19,False,8.0
Kalyan,02/03/2021,188,70,136,,,Tuesday,False,17.0,10.0,811,863,7,False,66.0
Rajdhani Day,02/03/2021,134,88,567,,,Tuesday,False,8.0,18.0,865,432,88,False,3.0
Rajdhani Night,02/03/2021,245,11,579,,,Tuesday,False,11.0,21.0,754,420,11,False,49.0
Time Bazar,02/03/2021,127,8,116,,,Tuesday,False,10.0,8.0,872,883,80,False,29.0
Kalyan,02/03/2022,127,8,260,,,Wednesday,False,10.0,8.0,872,739,80,False,62.0
Main Bazar,02/03/2022,259,65,267,,,Wednesday,False,16.0,15.0,740,732,56,False,7.0
Milan Night,02/03/2022,227,12,336,,,Wednesday,False,11.0,12.0,772,663,21,False,7.0
Rajdhani Day,02/03/2022,580,39,388,,,Wednesday,False,13.0,19.0,419,611,93,False,49.0
Rajdhani Night,02/03/2022,156,22,345,,,Wednesday,False,12.0,12.0,843,654,22,False,11.0
Time Bazar,02/03/2022,134,86,899,,,Wednesday,False,8.0,26.0,865,100,68,False,78.0
Kalyan,02/03/2023,259,60,334,,,Thursday,False,16.0,10.0,740,665,6,False,52.0
Main Bazar,02/03/2023,170,88,170,,,Thursday,False,8.0,8.0,829,829,88,False,23.0
Milan Day,02/03/2023,270,98,224,,,Thursday,False,9.0,8.0,729,775,89,False,7.0
Milan Night,02/03/2023,147,27,890,,,Thursday,False,12.0,17.0,852,109,72,False,15.0
Rajdhani Day,02/03/2023,189,87,269,,,Thursday,False,18.0,17.0,810,730,78,False,48.0
Rajdhani Night,02/03/2023,279,82,147,,,Thursday,False,18.0,12.0,720,852,28,False,60.0
Time Bazar,02/03/2023,170,83,580,,,Thursday,False,8.0,13.0,829,419,38,False,3.0
Kalyan,02/03/2024,450,96,178,,,Saturday,True,9.0,16.0,549,821,69,False,36.0
Milan Day,02/03/2024,160,76,600,,,Saturday,True,7.0,6.0,839,399,67,False,22.0
Milan Night,02/03/2024,450,92,570,,,Saturday,True,9.0,12.0,549,429,29,False,65.0
Rajdhani Day,02/03/2024,570,28,224,,,Saturday,True,12.0,8.0,429,775,82,False,59.0
Time Bazar,02/03/2024,145,3,689,,,Saturday,True,10.0,23.0,854,310,30,False,80.0
Rajdhani Day,02/04/2018,127,8,567,,,Monday,False,10.0,18.0,872,432,80,False,20.0
Rajdhani Day,02/04/2019,699,40,127,,,Tuesday,False,24.0,10.0,300,872,4,False,32.0
Rajdhani Day,02/04/2020,117,97,179,,,Thursday,False,9.0,17.0,882,820,79,False,57.0
Kalyan,02/04/2021,399,18,260,,,Friday,False,21.0,8.0,600,739,81,False,78.0
Rajdhani Day,02/04/2021,489,17,250,,,Friday,False,21.0,7.0,510,749,71,False,80.0
Rajdhani Night,02/04/2021,570,29,450,,,Friday,False,12.0,9.0,429,549,92,False,53.0
Time Bazar,02/04/2021,239,49,478,,,Friday,False,14.0,19.0,760,521,94,False,46.0
Kalyan,02/04/2022,259,68,990,,,Saturday,True,16.0,18.0,740,9,86,False,50.0
Milan Night,02/04/2022,138,27,467,,,Saturday,True,12.0,17.0,861,532,72,False,65.0
Rajdhani Day,02/04/2022,220,46,169,,,Saturday,True,4.0,16.0,779,830,64,False,29.0
Time Bazar,02/04/2022,167,46,240,,,Saturday,True,14.0,6.0,832,759,64,False,3.0
Kalyan,02/04/2024,880,64,338,,,Tuesday,False,16.0,14.0,119,661,46,False,4.0
Main Bazar,02/04/2024,889,54,680,,,Tuesday,False,25.0,14.0,110,319,45,False,34.0
Milan Day,02/04/2024,270,92,480,,,Tuesday,False,9.0,12.0,729,519,29,False,16.0
Milan Night,02/04/2024,178,62,228,,,Tuesday,False,16.0,12.0,821,771,26,False,35.0
Rajdhani Day,02/04/2024,689,33,300,,,Tuesday,False,23.0,3.0,310,699,33,False,13.0
Rajdhani Night,02/04/2024,236,14,400,,,Tuesday,False,11.0,4.0,763,599,41,False,15.0
Time Bazar,02/04/2024,238,34,149,,,Tuesday,False,13.0,14.0,761,850,43,False,12.0
Kalyan,02/04/2025,880,66,367,,,Wednesday,False,16.0,16.0,119,632,66,False,2.0
Main Bazar,02/04/2025,128,16,240,,,Wednesday,False,11.0,6.0,871,759,61,False,38.0
Milan Day,02/04/2025,236,19,469,,,Wednesday,False,11.0,19.0,763,530,91,False,73.0
Milan Night,02/04/2025,337,33,247,,,Wednesday,False,13.0,13.0,662,752,33,False,29.0
Rajdhani Day,02/04/2025,470,15,799,,,Wednesday,False,11.0,25.0,529,200,51,False,18.0
Rajdhani Night,02/04/2025,235,2,156,,,Wednesday,False,10.0,12.0,764,843,20,False,12.0
Time Bazar,02/04/2025,380,15,267,,,Wednesday,False,11.0,15.0,619,732,51,False,19.0
Rajdhani Day,02/05/2018,110,26,790,,,Wednesday,False,2.0,16.0,889,209,62,False,11.0
Rajdhani Day,02/05/2019,889,52,345,,,Thursday,False,25.0,12.0,110,654,25,False,26.0
Rajdhani Day,02/05/2020,259,69,469,,,Saturday,True,16.0,19.0,740,530,96,False,17.0
Time Bazar,02/05/2021,124,75,348,,,Sunday,True,7.0,15.0,875,651,57,False,60.0
Kalyan,02/05/2022,337,34,167,,,Monday,False,13.0,14.0,662,832,43,False,32.0
Main Bazar,02/05/2022,568,96,330,,,Monday,False,19.0,6.0,431,669,69,False,80.0
Milan Night,02/05/2022,115,76,169,,,Monday,False,7.0,16.0,884,830,67,False,43.0
Rajdhani Day,02/05/2022,567,87,359,,,Monday,False,18.0,17.0,432,640,78,False,18.0
Rajdhani Night,02/05/2022,237,27,368,,,Monday,False,12.0,17.0,762,631,72,False,25.0
Time Bazar,02/05/2022,460,8,260,,,Monday,False,10.0,8.0,539,739,80,False,67.0
Kalyan,02/05/2023,249,55,456,,,Tuesday,False,15.0,15.0,750,543,55,False,21.0
Main Bazar,02/05/2023,279,87,340,,,Tuesday,False,18.0,7.0,720,659,78,False,9.0
Milan Day,02/05/2023,448,68,116,,,Tuesday,False,16.0,8.0,551,883,86,False,49.0
Milan Night,02/05/2023,335,10,578,,,Tuesday,False,11.0,20.0,664,421,1,False,66.0
Rajdhani Day,02/05/2023,227,13,148,,,Tuesday,False,11.0,13.0,772,851,31,False,74.0
Rajdhani Night,02/05/2023,358,67,250,,,Tuesday,False,16.0,7.0,641,749,76,False,40.0
Time Bazar,02/05/2023,110,26,790,,,Tuesday,False,2.0,16.0,889,209,62,False,18.0
Kalyan,02/05/2024,349,60,136,,,Thursday,False,16.0,10.0,650,863,6,False,5.0
Main Bazar,02/05/2024,347,44,130,,,Thursday,False,14.0,4.0,652,869,44,False,43.0
Milan Day,02/05/2024,369,89,379,,,Thursday,False,18.0,19.0,630,620,98,False,21.0
Milan Night,02/05/2024,336,29,180,,,Thursday,False,12.0,9.0,663,819,92,False,19.0
Rajdhani Day,02/05/2024,357,59,126,,,Thursday,False,15.0,9.0,642,873,95,False,46.0
Rajdhani Night,02/05/2024,140,56,466,,,Thursday,False,5.0,16.0,859,533,65,False,11.0
Time Bazar,02/05/2024,245,12,480,,,Thursday,False,11.0,12.0,754,519,21,False,14.0
Kalyan,02/05/2025,136,5,159,,,Friday,False,10.0,15.0,863,840,50,False,55.0
Main Bazar,02/05/2025,345,21,380,,,Friday,False,12.0,11.0,654,619,12,False,23.0
Milan Day,02/05/2025,179,74,699,,,Friday,False,17.0,24.0,820,300,47,False,15.0
Milan Night,02/05/2025,668,5,140,,,Friday,False,20.0,5.0,331,859,50,False,24.0
Rajdhani Day,02/05/2025,490,33,139,,,Friday,False,13.0,13.0,509,860,33,False,26.0
Rajdhani Night,02/05/2025,128,13,120,,,Friday,False,11.0,3.0,871,879,31,False,43.0
Time Bazar,02/05/2025,460,8,567,,,Friday,False,10.0,18.0,539,432,80,False,4.0
Rajdhani Day,02/06/2018,256,34,130,,,Saturday,True,13.0,4.0,743,869,43,False,1.0
Rajdhani Day,02/06/2020,457,62,156,,,Tuesday,False,16.0,12.0,542,843,26,False,28.0
Kalyan,02/06/2021,690,51,380,,,Wednesday,False,15.0,11.0,309,619,15,False,46.0
Rajdhani Day,02/06/2021,340,75,339,,,Wednesday,False,7.0,15.0,659,660,57,False,13.0
Rajdhani Night,02/06/2021,146,10,145,,,Wednesday,False,11.0,10.0,853,854,1,False,3.0
Time Bazar,02/06/2021,158,45,140,,,Wednesday,False,14.0,5.0,841,859,54,False,37.0
Kalyan,02/06/2022,119,12,679,,,Thursday,False,11.0,22.0,880,320,21,False,39.0
Main Bazar,02/06/2022,557,72,778,,,Thursday,False,17.0,22.0,442,221,27,False,51.0
Milan Night,02/06/2022,246,26,150,,,Thursday,False,12.0,6.0,753,849,62,False,21.0
Rajdhani Day,02/06/2022,470,11,137,,,Thursday,False,11.0,11.0,529,862,11,False,64.0
Rajdhani Night,02/06/2022,179,79,135,,,Thursday,False,17.0,9.0,820,864,97,False,69.0
Time Bazar,02/06/2022,457,66,123,,,Thursday,False,16.0,6.0,542,876,66,False,21.0
Kalyan,02/06/2023,157,37,179,,,Friday,False,13.0,17.0,842,820,73,False,25.0
Main Bazar,02/06/2023,688,20,569,,,Friday,False,22.0,20.0,311,430,2,False,52.0
Milan Day,02/06/2023,125,83,238,,,Friday,False,8.0,13.0,874,761,38,False,9.0
Milan Night,02/06/2023,259,67,160,,,Friday,False,16.0,7.0,740,839,76,False,41.0
Rajdhani Day,02/06/2023,280,4,356,,,Friday,False,10.0,14.0,719,643,40,False,7.0
Rajdhani Night,02/06/2023,556,65,357,,,Friday,False,16.0,15.0,443,642,56,False,14.0
Time Bazar,02/06/2023,560,11,669,,,Friday,False,11.0,21.0,439,330,11,False,55.0
Rajdhani Day,02/07/2018,156,27,458,,,Monday,False,12.0,17.0,843,541,72,False,23.0
Rajdhani Day,02/07/2019,149,40,460,,,Tuesday,False,14.0,10.0,850,539,4,False,13.0
Rajdhani Day,02/07/2020,780,56,123,,,Thursday,False,15.0,6.0,219,876,65,False,16.0
Kalyan,02/07/2021,359,71,146,,,Friday,False,17.0,11.0,640,853,17,False,34.0
Rajdhani Day,02/07/2021,246,24,590,,,Friday,False,12.0,14.0,753,409,42,False,32.0
Rajdhani Night,02/07/2021,136,9,135,,,Friday,False,10.0,9.0,863,864,90,False,56.0
Time Bazar,02/07/2021,580,36,358,,,Friday,False,13.0,16.0,419,641,63,False,25.0
Kalyan,02/07/2022,900,90,280,,,Saturday,True,9.0,10.0,99,719,9,False,19.0
Milan Night,02/07/2022,170,80,235,,,Saturday,True,8.0,10.0,829,764,8,False,13.0
Rajdhani Day,02/07/2022,389,9,144,,,Saturday,True,20.0,9.0,610,855,90,False,15.0
Time Bazar,02/07/2022,340,70,677,,,Saturday,True,7.0,20.0,659,322,7,False,34.0
Kalyan,02/07/2024,123,66,358,,,Tuesday,False,6.0,16.0,876,641,66,False,24.0
Main Bazar,02/07/2024,159,50,578,,,Tuesday,False,15.0,20.0,840,421,5,False,30.0
Milan Day,02/07/2024,237,21,560,,,Tuesday,False,12.0,11.0,762,439,12,False,62.0
Milan Night,02/07/2024,358,68,279,,,Tuesday,False,16.0,18.0,641,720,86,False,12.0
Rajdhani Day,02/07/2024,236,13,139,,,Tuesday,False,11.0,13.0,763,860,31,False,4.0
Rajdhani Night,02/07/2024,240,67,890,,,Tuesday,False,6.0,17.0,759,109,76,False,58.0
Time Bazar,02/07/2024,238,31,335,,,Tuesday,False,13.0,11.0,761,664,13,False,39.0
Rajdhani Day,02/08/2018,115,79,126,,,Thursday,False,7.0,9.0,884,873,97,False,66.0
Rajdhani Day,02/08/2019,188,73,120,,,Friday,False,17.0,3.0,811,879,37,False,6.0
Kalyan,02/08/2021,378,89,225,,,Monday,False,18.0,9.0,621,774,98,False,23.0
Rajdhani Day,02/08/2021,568,92,156,,,Monday,False,19.0,12.0,431,843,29,False,19.0
Rajdhani Night,02/08/2021,134,85,140,,,Monday,False,8.0,5.0,865,859,58,False,18.0
Time Bazar,02/08/2021,688,20,145,,,Monday,False,22.0,10.0,311,854,2,False,11.0
Kalyan,02/08/2022,246,21,380,,,Tuesday,False,12.0,11.0,753,619,12,False,68.0
Main Bazar,02/08/2022,126,96,880,,,Tuesday,False,9.0,16.0,873,119,69,False,46.0
Milan Night,02/08/2022,690,54,130,,,Tuesday,False,15.0,4.0,309,869,45,False,14.0
Rajdhani Day,02/08/2022,146,13,157,,,Tuesday,False,11.0,13.0,853,842,31,False,79.0
Rajdhani Night,02/08/2022,280,4,248,,,Tuesday,False,10.0,14.0,719,751,40,False,81.0
Time Bazar,02/08/2022,169,63,788,,,Tuesday,False,16.0,23.0,830,211,36,False,43.0
Kalyan,02/08/2023,157,35,456,,,Wednesday,False,13.0,15.0,842,543,53,False,14.0
Main Bazar,02/08/2023,227,18,378,,,Wednesday,False,11.0,18.0,772,621,81,False,78.0
Milan Day,02/08/2023,158,45,168,,,Wednesday,False,14.0,15.0,841,831,54,False,24.0
Milan Night,02/08/2023,126,91,380,,,Wednesday,False,9.0,11.0,873,619,19,False,37.0
Rajdhani Day,02/08/2023,233,89,478,,,Wednesday,False,8.0,19.0,766,521,98,False,76.0
Rajdhani Night,02/08/2023,670,33,157,,,Wednesday,False,13.0,13.0,329,842,33,False,29.0
Time Bazar,02/08/2023,690,59,360,,,Wednesday,False,15.0,9.0,309,639,95,False,4.0
Kalyan,02/08/2024,369,81,146,,,Friday,False,18.0,11.0,630,853,18,False,46.0
Main Bazar,02/08/2024,146,12,336,,,Friday,False,11.0,12.0,853,663,21,False,6.0
Milan Day,02/08/2024,280,9,270,,,Friday,False,10.0,9.0,719,729,90,False,36.0
Milan Night,02/08/2024,890,73,599,,,Friday,False,17.0,23.0,109,400,37,False,18.0
Rajdhani Day,02/08/2024,280,2,390,,,Friday,False,10.0,12.0,719,609,20,False,87.0
Rajdhani Night,02/08/2024,238,31,579,,,Friday,False,13.0,21.0,761,420,13,False,2.0
Time Bazar,02/08/2024,680,45,267,,,Friday,False,14.0,15.0,319,732,54,False,14.0
Rajdhani Day,02/09/2019,370,5,447,,,Monday,False,10.0,15.0,629,552,50,False,3.0
Rajdhani Day,02/09/2020,147,27,250,,,Wednesday,False,12.0,7.0,852,749,72,False,22.0
Kalyan,02/09/2021,180,91,560,,,Thursday,False,9.0,11.0,819,439,19,False,10.0
Rajdhani Day,02/09/2021,337,34,590,,,Thursday,False,13.0,14.0,662,409,43,False,7.0
Rajdhani Night,02/09/2021,180,97,467,,,Thursday,False,9.0,17.0,819,532,79,False,66.0
Time Bazar,02/09/2021,255,27,566,,,Thursday,False,12.0,17.0,744,433,72,False,18.0
Kalyan,02/09/2022,780,50,136,,,Friday,False,15.0,10.0,219,863,5,False,41.0
Main Bazar,02/09/2022,366,53,139,,,Friday,False,15.0,13.0,633,860,35,False,41.0
Milan Day,02/09/2022,378,89,234,,,Friday,False,18.0,9.0,621,765,98,False,80.0
Milan Night,02/09/2022,560,13,247,,,Friday,False,11.0,13.0,439,752,31,False,60.0
Rajdhani Day,02/09/2022,477,80,235,,,Friday,False,18.0,10.0,522,764,8,False,46.0
Rajdhani Night,02/09/2022,478,98,800,,,Friday,False,19.0,8.0,521,199,89,False,1.0
Time Bazar,02/09/2022,679,21,399,,,Friday,False,22.0,21.0,320,600,12,False,6.0
Kalyan,02/09/2023,790,60,578,,,Saturday,True,16.0,20.0,209,421,6,False,10.0
Milan Day,02/09/2023,668,5,249,,,Saturday,True,20.0,15.0,331,750,50,False,84.0
Milan Night,02/09/2023,136,9,180,,,Saturday,True,10.0,9.0,863,819,90,False,4.0
Rajdhani Day,02/09/2023,110,22,390,,,Saturday,True,2.0,12.0,889,609,22,False,58.0
Time Bazar,02/09/2023,139,31,236,,,Saturday,True,13.0,11.0,860,763,13,False,10.0
Kalyan,02/09/2024,130,46,169,,,Monday,False,4.0,16.0,869,830,64,False,14.0
Main Bazar,02/09/2024,113,56,880,,,Monday,False,5.0,16.0,886,119,65,False,3.0
Milan Day,02/09/2024,149,42,237,,,Monday,False,14.0,12.0,850,762,24,False,37.0
Milan Night,02/09/2024,129,29,379,,,Monday,False,12.0,19.0,870,620,92,False,20.0
Rajdhani Day,02/09/2024,899,69,234,,,Monday,False,26.0,9.0,100,765,96,False,47.0
Rajdhani Night,02/09/2024,280,5,690,,,Monday,False,10.0,15.0,719,309,50,False,93.0
Time Bazar,02/09/2024,345,27,340,,,Monday,False,12.0,7.0,654,659,72,False,4.0
Rajdhani Day,02/10/2018,120,31,128,,,Tuesday,False,3.0,11.0,879,871,13,False,38.0
Rajdhani Day,02/10/2019,128,13,580,,,Wednesday,False,11.0,13.0,871,419,31,False,18.0
Rajdhani Day,02/10/2020,556,68,134,,,Friday,False,16.0,8.0,443,865,86,False,55.0
Kalyan,02/10/2021,670,30,370,,,Saturday,True,13.0,10.0,329,629,3,False,16.0
Rajdhani Day,02/10/2021,235,2,679,,,Saturday,True,10.0,22.0,764,320,20,False,66.0
Time Bazar,02/10/2021,139,39,568,,,Saturday,True,13.0,19.0,860,431,93,False,12.0
Kalyan,02/10/2023,114,68,170,,,Monday,False,6.0,8.0,885,829,86,False,38.0
Main Bazar,02/10/2023,279,83,580,,,Monday,False,18.0,13.0,720,419,38,False,27.0
Milan Day,02/10/2023,355,30,299,,,Monday,False,13.0,20.0,644,700,3,False,12.0
Milan Night,02/10/2023,670,32,129,,,Monday,False,13.0,12.0,329,870,23,False,3.0
Rajdhani Day,02/10/2023,340,79,450,,,Monday,False,7.0,9.0,659,549,97,False,77.0
Rajdhani Night,02/10/2023,559,94,112,,,Monday,False,19.0,4.0,440,887,49,False,89.0
Time Bazar,02/10/2023,170,80,299,,,Monday,False,8.0,20.0,829,700,8,False,41.0
Kalyan,02/10/2024,770,47,250,,,Wednesday,False,14.0,7.0,229,749,74,False,21.0
Main Bazar,02/10/2024,268,67,278,,,Wednesday,False,16.0,17.0,731,721,76,False,16.0
Milan Day,02/10/2024,999,71,290,,,Wednesday,False,27.0,11.0,0,709,17,False,41.0
Milan Night,02/10/2024,128,19,469,,,Wednesday,False,11.0,19.0,871,530,91,False,13.0
Rajdhani Day,02/10/2024,350,82,390,,,Wednesday,False,8.0,12.0,649,609,28,False,3.0
Rajdhani Night,02/10/2024,177,56,259,,,Wednesday,False,15.0,16.0,822,740,65,False,38.0
Time Bazar,02/10/2024,789,41,128,,,Wednesday,False,24.0,11.0,210,871,14,False,39.0
Rajdhani Day,02/11/2018,250,70,460,,,Friday,False,7.0,10.0,749,539,7,False,12.0
Rajdhani Day,02/11/2020,130,40,280,,,Monday,False,4.0,10.0,869,719,4,False,30.0
Kalyan,02/11/2022,479,2,156,,,Wednesday,False,20.0,12.0,520,843,20,False,45.0
Main Bazar,02/11/2022,288,82,237,,,Wednesday,False,18.0,12.0,711,762,28,False,15.0
Milan Day,02/11/2022,578,5,339,,,Wednesday,False,20.0,15.0,421,660,50,False,66.0
Milan Night,02/11/2022,138,26,330,,,Wednesday,False,12.0,6.0,861,669,62,False,7.0
Rajdhani Day,02/11/2022,689,33,445,,,Wednesday,False,23.0,13.0,310,554,33,False,7.0
Rajdhani Night,02/11/2022,558,89,234,,,Wednesday,False,18.0,9.0,441,765,98,False,33.0
Time Bazar,02/11/2022,467,74,455,,,Wednesday,False,17.0,14.0,532,544,47,False,33.0
Kalyan,02/11/2023,113,51,470,,,Thursday,False,5.0,11.0,886,529,15,False,49.0
Main Bazar,02/11/2023,445,30,136,,,Thursday,False,13.0,10.0,554,863,3,False,52.0
Milan Day,02/11/2023,128,14,158,,,Thursday,False,11.0,14.0,871,841,41,False,9.0
Milan Night,02/11/2023,790,69,117,,,Thursday,False,16.0,9.0,209,882,96,False,43.0
Rajdhani Day,02/11/2023,239,46,150,,,Thursday,False,14.0,6.0,760,849,64,False,13.0
Rajdhani Night,02/11/2023,235,1,470,,,Thursday,False,10.0,11.0,764,529,10,False,88.0
Time Bazar,02/11/2023,458,78,990,,,Thursday,False,17.0,18.0,541,9,87,False,4.0
Rajdhani Day,02/12/2019,236,16,600,,,Monday,False,11.0,6.0,763,399,61,False,30.0
Rajdhani Day,02/12/2020,170,81,236,,,Wednesday,False,8.0,11.0,829,763,18,False,65.0
Kalyan,02/12/2021,168,50,190,,,Thursday,False,15.0,10.0,831,809,5,False,1.0
Rajdhani Day,02/12/2021,112,44,158,,,Thursday,False,4.0,14.0,887,841,44,False,37.0
Rajdhani Night,02/12/2021,117,92,228,,,Thursday,False,9.0,12.0,882,771,29,False,91.0
Time Bazar,02/12/2021,344,16,150,,,Thursday,False,11.0,6.0,655,849,61,False,62.0
Kalyan,02/12/2022,129,25,690,,,Friday,False,12.0,15.0,870,309,52,False,25.0
Main Bazar,02/12/2022,167,45,168,,,Friday,False,14.0,15.0,832,831,54,False,15.0
Milan Day,02/12/2022,379,95,690,,,Friday,False,19.0,15.0,620,309,59,False,81.0
